PERMNO,HdrCUSIP,Ticker,PERMCO,DlyCalDt,DlyPrc,DlyRetx
79678,00507V10,ATVI,12499,2022-04-18,79.060000,0.001647
79678,00507V10,ATVI,12499,2022-04-19,79.030000,-0.000379
79678,00507V10,ATVI,12499,2022-04-20,78.910000,-0.001518
79678,00507V10,ATVI,12499,2022-04-21,78.900000,-0.000127
79678,00507V10,ATVI,12499,2022-04-22,78.610000,-0.003676
79678,00507V10,ATVI,12499,2022-04-25,78.050000,-0.007124
79678,00507V10,ATVI,12499,2022-04-26,77.060000,-0.012684
79678,00507V10,ATVI,12499,2022-04-27,76.100000,-0.012458
79678,00507V10,ATVI,12499,2022-04-28,76.700000,0.007884
79678,00507V10,ATVI,12499,2022-04-29,75.600000,-0.014342
79678,00507V10,ATVI,12499,2022-05-02,78.060000,0.032540
79678,00507V10,ATVI,12499,2022-05-03,78.780000,0.009224
79678,00507V10,ATVI,12499,2022-05-04,79.240000,0.005839
79678,00507V10,ATVI,12499,2022-05-05,78.760000,-0.006058
79678,00507V10,ATVI,12499,2022-05-06,77.840000,-0.011681
79678,00507V10,ATVI,12499,2022-05-09,77.170000,-0.008607
79678,00507V10,ATVI,12499,2022-05-10,76.920000,-0.003240
79678,00507V10,ATVI,12499,2022-05-11,77.470000,0.007150
79678,00507V10,ATVI,12499,2022-05-12,77.380000,-0.001162
79678,00507V10,ATVI,12499,2022-05-13,77.740000,0.004652
79678,00507V10,ATVI,12499,2022-05-16,78.000000,0.003344
79678,00507V10,ATVI,12499,2022-05-17,78.540000,0.006923
79678,00507V10,ATVI,12499,2022-05-18,77.920000,-0.007894
79678,00507V10,ATVI,12499,2022-05-19,77.740000,-0.002310
79678,00507V10,ATVI,12499,2022-05-20,77.400000,-0.004374
79678,00507V10,ATVI,12499,2022-05-23,77.200000,-0.002584
79678,00507V10,ATVI,12499,2022-05-24,77.030000,-0.002202
79678,00507V10,ATVI,12499,2022-05-25,77.710000,0.008828
79678,00507V10,ATVI,12499,2022-05-26,77.990000,0.003603
79678,00507V10,ATVI,12499,2022-05-27,78.200000,0.002693
79678,00507V10,ATVI,12499,2022-05-31,77.880000,-0.004092
79678,00507V10,ATVI,12499,2022-06-01,77.410000,-0.006035
79678,00507V10,ATVI,12499,2022-06-02,78.230000,0.010593
79678,00507V10,ATVI,12499,2022-06-03,77.890000,-0.004346
79678,00507V10,ATVI,12499,2022-06-06,77.790000,-0.001284
79678,00507V10,ATVI,12499,2022-06-07,78.030000,0.003085
79678,00507V10,ATVI,12499,2022-06-08,77.630000,-0.005126
79678,00507V10,ATVI,12499,2022-06-09,76.780000,-0.010949
79678,00507V10,ATVI,12499,2022-06-10,76.480000,-0.003907
79678,00507V10,ATVI,12499,2022-06-13,74.760000,-0.022490
79678,00507V10,ATVI,12499,2022-06-14,74.640000,-0.001605
79678,00507V10,ATVI,12499,2022-06-15,75.350000,0.009512
79678,00507V10,ATVI,12499,2022-06-16,73.930000,-0.018845
79678,00507V10,ATVI,12499,2022-06-17,74.710000,0.010551
79678,00507V10,ATVI,12499,2022-06-21,76.050000,0.017936
79678,00507V10,ATVI,12499,2022-06-22,75.700000,-0.004602
79678,00507V10,ATVI,12499,2022-06-23,76.490000,0.010436
79678,00507V10,ATVI,12499,2022-06-24,77.940000,0.018957
79678,00507V10,ATVI,12499,2022-06-27,78.010000,0.000898
79678,00507V10,ATVI,12499,2022-06-28,77.160000,-0.010896
79678,00507V10,ATVI,12499,2022-06-29,77.960000,0.010368
79678,00507V10,ATVI,12499,2022-06-30,77.860000,-0.001283
79678,00507V10,ATVI,12499,2022-07-01,78.570000,0.009119
79678,00507V10,ATVI,12499,2022-07-05,78.870000,0.003818
79678,00507V10,ATVI,12499,2022-07-06,78.370000,-0.006340
79678,00507V10,ATVI,12499,2022-07-07,78.610000,0.003062
79678,00507V10,ATVI,12499,2022-07-08,78.130000,-0.006106
79678,00507V10,ATVI,12499,2022-07-11,77.790000,-0.004352
79678,00507V10,ATVI,12499,2022-07-12,76.540000,-0.016069
79678,00507V10,ATVI,12499,2022-07-13,75.960000,-0.007578
79678,00507V10,ATVI,12499,2022-07-14,76.240000,0.003686
79678,00507V10,ATVI,12499,2022-07-15,77.390000,0.015084
79678,00507V10,ATVI,12499,2022-07-18,76.990000,-0.005169
79678,00507V10,ATVI,12499,2022-07-19,78.630000,0.021301
79678,00507V10,ATVI,12499,2022-07-20,79.300000,0.008521
79678,00507V10,ATVI,12499,2022-07-21,79.490000,0.002396
79678,00507V10,ATVI,12499,2022-07-22,79.230000,-0.003271
79678,00507V10,ATVI,12499,2022-07-25,79.650000,0.005301
79678,00507V10,ATVI,12499,2022-07-26,79.460000,-0.002385
79678,00507V10,ATVI,12499,2022-07-27,79.790000,0.004153
79678,00507V10,ATVI,12499,2022-07-28,79.510000,-0.003509
79678,00507V10,ATVI,12499,2022-07-29,79.950000,0.005534
79678,00507V10,ATVI,12499,2022-08-01,80.080000,0.001626
79678,00507V10,ATVI,12499,2022-08-02,79.320000,-0.009491
79678,00507V10,ATVI,12499,2022-08-03,80.590000,0.016011
79678,00507V10,ATVI,12499,2022-08-04,80.660000,0.000869
79678,00507V10,ATVI,12499,2022-08-05,80.490000,-0.002108
79678,00507V10,ATVI,12499,2022-08-08,81.000000,0.006336
79678,00507V10,ATVI,12499,2022-08-09,80.590000,-0.005062
79678,00507V10,ATVI,12499,2022-08-10,80.910000,0.003971
79678,00507V10,ATVI,12499,2022-08-11,80.510000,-0.004944
79678,00507V10,ATVI,12499,2022-08-12,80.790000,0.003478
79678,00507V10,ATVI,12499,2022-08-15,80.730000,-0.000743
79678,00507V10,ATVI,12499,2022-08-16,80.920000,0.002354
79678,00507V10,ATVI,12499,2022-08-17,80.530000,-0.004820
79678,00507V10,ATVI,12499,2022-08-18,80.440000,-0.001118
79678,00507V10,ATVI,12499,2022-08-19,80.270000,-0.002113
79678,00507V10,ATVI,12499,2022-08-22,79.760000,-0.006354
79678,00507V10,ATVI,12499,2022-08-23,79.340000,-0.005266
79678,00507V10,ATVI,12499,2022-08-24,79.280000,-0.000756
79678,00507V10,ATVI,12499,2022-08-25,79.070000,-0.002649
79678,00507V10,ATVI,12499,2022-08-26,78.630000,-0.005565
79678,00507V10,ATVI,12499,2022-08-29,78.750000,0.001526
79678,00507V10,ATVI,12499,2022-08-30,78.620000,-0.001651
79678,00507V10,ATVI,12499,2022-08-31,78.490000,-0.001654
79678,00507V10,ATVI,12499,2022-09-01,78.550000,0.000764
79678,00507V10,ATVI,12499,2022-09-02,77.530000,-0.012985
79678,00507V10,ATVI,12499,2022-09-06,76.840000,-0.008900
79678,00507V10,ATVI,12499,2022-09-07,77.720000,0.011452
79678,00507V10,ATVI,12499,2022-09-08,77.390000,-0.004246
79678,00507V10,ATVI,12499,2022-09-09,78.510000,0.014472
79678,00507V10,ATVI,12499,2022-09-12,78.130000,-0.004840
79678,00507V10,ATVI,12499,2022-09-13,76.760000,-0.017535
79678,00507V10,ATVI,12499,2022-09-14,76.600000,-0.002084
79678,00507V10,ATVI,12499,2022-09-15,76.830000,0.003003
79678,00507V10,ATVI,12499,2022-09-16,76.020000,-0.010543
79678,00507V10,ATVI,12499,2022-09-19,75.940000,-0.001052
79678,00507V10,ATVI,12499,2022-09-20,75.040000,-0.011851
79678,00507V10,ATVI,12499,2022-09-21,75.320000,0.003731
79678,00507V10,ATVI,12499,2022-09-22,77.030000,0.022703
79678,00507V10,ATVI,12499,2022-09-23,74.950000,-0.027002
79678,00507V10,ATVI,12499,2022-09-26,74.330000,-0.008272
79678,00507V10,ATVI,12499,2022-09-27,74.860000,0.007130
79678,00507V10,ATVI,12499,2022-09-28,75.390000,0.007080
79678,00507V10,ATVI,12499,2022-09-29,74.870000,-0.006897
79678,00507V10,ATVI,12499,2022-09-30,74.340000,-0.007079
79678,00507V10,ATVI,12499,2022-10-03,74.360000,0.000269
79678,00507V10,ATVI,12499,2022-10-04,75.000000,0.008607
79678,00507V10,ATVI,12499,2022-10-05,74.110000,-0.011867
79678,00507V10,ATVI,12499,2022-10-06,73.830000,-0.003778
79678,00507V10,ATVI,12499,2022-10-07,73.350000,-0.006501
79678,00507V10,ATVI,12499,2022-10-10,73.750000,0.005453
79678,00507V10,ATVI,12499,2022-10-11,73.550000,-0.002712
79678,00507V10,ATVI,12499,2022-10-12,73.500000,-0.000680
79678,00507V10,ATVI,12499,2022-10-13,73.120000,-0.005170
79678,00507V10,ATVI,12499,2022-10-14,72.130000,-0.013539
79678,00507V10,ATVI,12499,2022-10-17,71.760000,-0.005130
79678,00507V10,ATVI,12499,2022-10-18,72.260000,0.006968
79678,00507V10,ATVI,12499,2022-10-19,72.210000,-0.000692
79678,00507V10,ATVI,12499,2022-10-20,73.310000,0.015233
79678,00507V10,ATVI,12499,2022-10-21,72.710000,-0.008184
79678,00507V10,ATVI,12499,2022-10-24,72.510000,-0.002751
79678,00507V10,ATVI,12499,2022-10-25,72.500000,-0.000138
79678,00507V10,ATVI,12499,2022-10-26,72.480000,-0.000276
79678,00507V10,ATVI,12499,2022-10-27,72.500000,0.000276
79678,00507V10,ATVI,12499,2022-10-28,72.850000,0.004828
79678,00507V10,ATVI,12499,2022-10-31,72.800000,-0.000686
79678,00507V10,ATVI,12499,2022-11-01,73.310000,0.007005
79678,00507V10,ATVI,12499,2022-11-02,72.660000,-0.008866
79678,00507V10,ATVI,12499,2022-11-03,71.900000,-0.010460
79678,00507V10,ATVI,12499,2022-11-04,71.960000,0.000834
79678,00507V10,ATVI,12499,2022-11-07,71.100000,-0.011951
79678,00507V10,ATVI,12499,2022-11-08,72.000000,0.012658
79678,00507V10,ATVI,12499,2022-11-09,71.660000,-0.004722
79678,00507V10,ATVI,12499,2022-11-10,73.620000,0.027351
79678,00507V10,ATVI,12499,2022-11-11,74.140000,0.007063
79678,00507V10,ATVI,12499,2022-11-14,73.960000,-0.002428
79678,00507V10,ATVI,12499,2022-11-15,73.880000,-0.001082
79678,00507V10,ATVI,12499,2022-11-16,74.350000,0.006362
79678,00507V10,ATVI,12499,2022-11-17,73.810000,-0.007263
79678,00507V10,ATVI,12499,2022-11-18,74.100000,0.003929
79678,00507V10,ATVI,12499,2022-11-21,74.800000,0.009447
79678,00507V10,ATVI,12499,2022-11-22,75.880000,0.014439
79678,00507V10,ATVI,12499,2022-11-23,76.590000,0.009357
79678,00507V10,ATVI,12499,2022-11-25,73.470000,-0.040736
79678,00507V10,ATVI,12499,2022-11-28,74.720000,0.017014
79678,00507V10,ATVI,12499,2022-11-29,74.340000,-0.005086
79678,00507V10,ATVI,12499,2022-11-30,73.950000,-0.005246
79678,00507V10,ATVI,12499,2022-12-01,75.190000,0.016768
79678,00507V10,ATVI,12499,2022-12-02,75.760000,0.007581
79678,00507V10,ATVI,12499,2022-12-05,76.330000,0.007524
79678,00507V10,ATVI,12499,2022-12-06,76.110000,-0.002882
79678,00507V10,ATVI,12499,2022-12-07,75.930000,-0.002365
79678,00507V10,ATVI,12499,2022-12-08,74.760000,-0.015409
79678,00507V10,ATVI,12499,2022-12-09,75.160000,0.005350
79678,00507V10,ATVI,12499,2022-12-12,77.360000,0.029271
79678,00507V10,ATVI,12499,2022-12-13,76.730000,-0.008144
79678,00507V10,ATVI,12499,2022-12-14,77.040000,0.004040
79678,00507V10,ATVI,12499,2022-12-15,76.370000,-0.008697
79678,00507V10,ATVI,12499,2022-12-16,76.080000,-0.003797
79678,00507V10,ATVI,12499,2022-12-19,75.990000,-0.001183
79678,00507V10,ATVI,12499,2022-12-20,75.880000,-0.001448
79678,00507V10,ATVI,12499,2022-12-21,75.890000,0.000132
79678,00507V10,ATVI,12499,2022-12-22,75.700000,-0.002504
79678,00507V10,ATVI,12499,2022-12-23,75.950000,0.003303
79678,00507V10,ATVI,12499,2022-12-27,75.790000,-0.002107
79678,00507V10,ATVI,12499,2022-12-28,76.050000,0.003431
79678,00507V10,ATVI,12499,2022-12-29,76.760000,0.009336
79678,00507V10,ATVI,12499,2022-12-30,76.550000,-0.002736
79678,00507V10,ATVI,12499,2023-01-03,76.880000,0.004311
79678,00507V10,ATVI,12499,2023-01-04,76.840000,-0.000520
79678,00507V10,ATVI,12499,2023-01-05,76.960000,0.001562
79678,00507V10,ATVI,12499,2023-01-06,77.590000,0.008186
79678,00507V10,ATVI,12499,2023-01-09,77.220000,-0.004769
79678,00507V10,ATVI,12499,2023-01-10,77.690000,0.006087
79678,00507V10,ATVI,12499,2023-01-11,77.000000,-0.008881
79678,00507V10,ATVI,12499,2023-01-12,76.900000,-0.001299
79678,00507V10,ATVI,12499,2023-01-13,76.660000,-0.003121
79678,00507V10,ATVI,12499,2023-01-17,74.560000,-0.027394
79678,00507V10,ATVI,12499,2023-01-18,74.480000,-0.001073
79678,00507V10,ATVI,12499,2023-01-19,73.760000,-0.009667
79678,00507V10,ATVI,12499,2023-01-20,73.840000,0.001085
79678,00507V10,ATVI,12499,2023-01-23,75.220000,0.018689
79678,00507V10,ATVI,12499,2023-01-24,75.110000,-0.001462
79678,00507V10,ATVI,12499,2023-01-25,74.640000,-0.006257
79678,00507V10,ATVI,12499,2023-01-26,75.600000,0.012862
79678,00507V10,ATVI,12499,2023-01-27,76.610000,0.013360
79678,00507V10,ATVI,12499,2023-01-30,75.960000,-0.008485
79678,00507V10,ATVI,12499,2023-01-31,76.570000,0.008031
79678,00507V10,ATVI,12499,2023-02-01,76.700000,0.001698
79678,00507V10,ATVI,12499,2023-02-02,77.110000,0.005346
79678,00507V10,ATVI,12499,2023-02-03,75.240000,-0.024251
79678,00507V10,ATVI,12499,2023-02-06,71.580000,-0.048644
79678,00507V10,ATVI,12499,2023-02-07,75.600000,0.056161
79678,00507V10,ATVI,12499,2023-02-08,72.890000,-0.035847
79678,00507V10,ATVI,12499,2023-02-09,75.260000,0.032515
79678,00507V10,ATVI,12499,2023-02-10,75.450000,0.002525
79678,00507V10,ATVI,12499,2023-02-13,76.590000,0.015109
79678,00507V10,ATVI,12499,2023-02-14,76.780000,0.002481
79678,00507V10,ATVI,12499,2023-02-15,77.700000,0.011982
79678,00507V10,ATVI,12499,2023-02-16,77.510000,-0.002445
79678,00507V10,ATVI,12499,2023-02-17,77.570000,0.000774
79678,00507V10,ATVI,12499,2023-02-21,77.000000,-0.007348
79678,00507V10,ATVI,12499,2023-02-22,77.120000,0.001558
79678,00507V10,ATVI,12499,2023-02-23,77.070000,-0.000648
79678,00507V10,ATVI,12499,2023-02-24,76.820000,-0.003244
79678,00507V10,ATVI,12499,2023-02-27,76.740000,-0.001041
79678,00507V10,ATVI,12499,2023-02-28,76.250000,-0.006385
79678,00507V10,ATVI,12499,2023-03-01,75.720000,-0.006951
79678,00507V10,ATVI,12499,2023-03-02,77.710000,0.026281
79678,00507V10,ATVI,12499,2023-03-03,79.390000,0.021619
79678,00507V10,ATVI,12499,2023-03-06,79.630000,0.003023
79678,00507V10,ATVI,12499,2023-03-07,79.260000,-0.004646
79678,00507V10,ATVI,12499,2023-03-08,79.480000,0.002776
79678,00507V10,ATVI,12499,2023-03-09,78.370000,-0.013966
79678,00507V10,ATVI,12499,2023-03-10,77.970000,-0.005104
79678,00507V10,ATVI,12499,2023-03-13,78.140000,0.002180
79678,00507V10,ATVI,12499,2023-03-14,79.090000,0.012158
79678,00507V10,ATVI,12499,2023-03-15,79.260000,0.002149
79678,00507V10,ATVI,12499,2023-03-16,79.870000,0.007696
79678,00507V10,ATVI,12499,2023-03-17,78.990000,-0.011018
79678,00507V10,ATVI,12499,2023-03-20,79.340000,0.004431
79678,00507V10,ATVI,12499,2023-03-21,79.750000,0.005168
79678,00507V10,ATVI,12499,2023-03-22,78.640000,-0.013918
79678,00507V10,ATVI,12499,2023-03-23,79.680000,0.013225
79678,00507V10,ATVI,12499,2023-03-24,84.390000,0.059111
79678,00507V10,ATVI,12499,2023-03-27,84.330000,-0.000711
79678,00507V10,ATVI,12499,2023-03-28,84.350000,0.000237
79678,00507V10,ATVI,12499,2023-03-29,84.540000,0.002253
79678,00507V10,ATVI,12499,2023-03-30,84.890000,0.004140
79678,00507V10,ATVI,12499,2023-03-31,85.590000,0.008246
79678,00507V10,ATVI,12499,2023-04-03,85.330000,-0.003038
79678,00507V10,ATVI,12499,2023-04-04,85.110000,-0.002578
79678,00507V10,ATVI,12499,2023-04-05,85.380000,0.003172
79678,00507V10,ATVI,12499,2023-04-06,85.220000,-0.001874
79678,00507V10,ATVI,12499,2023-04-10,85.480000,0.003051
79678,00507V10,ATVI,12499,2023-04-11,85.090000,-0.004562
79678,00507V10,ATVI,12499,2023-04-12,84.950000,-0.001645
79678,00507V10,ATVI,12499,2023-04-13,85.580000,0.007416
79678,00507V10,ATVI,12499,2023-04-14,85.270000,-0.003622
79678,00507V10,ATVI,12499,2023-04-17,85.500000,0.002697
79678,00507V10,ATVI,12499,2023-04-18,85.550000,0.000585
79678,00507V10,ATVI,12499,2023-04-19,85.500000,-0.000584
79678,00507V10,ATVI,12499,2023-04-20,85.570000,0.000819
79678,00507V10,ATVI,12499,2023-04-21,85.530000,-0.000467
79678,00507V10,ATVI,12499,2023-04-24,86.090000,0.006547
79678,00507V10,ATVI,12499,2023-04-25,86.740000,0.007550
79678,00507V10,ATVI,12499,2023-04-26,76.810000,-0.114480
79678,00507V10,ATVI,12499,2023-04-27,77.610000,0.010415
79678,00507V10,ATVI,12499,2023-04-28,77.710000,0.001288
79678,00507V10,ATVI,12499,2023-05-01,77.430000,-0.003603
79678,00507V10,ATVI,12499,2023-05-02,76.000000,-0.018468
79678,00507V10,ATVI,12499,2023-05-03,75.230000,-0.010132
79678,00507V10,ATVI,12499,2023-05-04,74.590000,-0.008507
79678,00507V10,ATVI,12499,2023-05-05,76.000000,0.018903
79678,00507V10,ATVI,12499,2023-05-08,75.550000,-0.005921
79678,00507V10,ATVI,12499,2023-05-09,75.510000,-0.000529
79678,00507V10,ATVI,12499,2023-05-10,76.000000,0.006489
79678,00507V10,ATVI,12499,2023-05-11,77.040000,0.013684
79678,00507V10,ATVI,12499,2023-05-12,77.370000,0.004283
79678,00507V10,ATVI,12499,2023-05-15,78.330000,0.012408
79678,00507V10,ATVI,12499,2023-05-16,77.780000,-0.007022
79678,00507V10,ATVI,12499,2023-05-17,77.890000,0.001414
79678,00507V10,ATVI,12499,2023-05-18,78.190000,0.003852
79678,00507V10,ATVI,12499,2023-05-19,78.590000,0.005116
79678,00507V10,ATVI,12499,2023-05-22,79.060000,0.005980
79678,00507V10,ATVI,12499,2023-05-23,79.130000,0.000885
79678,00507V10,ATVI,12499,2023-05-24,77.810000,-0.016681
79678,00507V10,ATVI,12499,2023-05-25,77.140000,-0.008611
79678,00507V10,ATVI,12499,2023-05-26,78.660000,0.019704
79678,00507V10,ATVI,12499,2023-05-30,80.020000,0.017290
79678,00507V10,ATVI,12499,2023-05-31,80.200000,0.002249
79678,00507V10,ATVI,12499,2023-06-01,80.200000,0.000000
79678,00507V10,ATVI,12499,2023-06-02,80.500000,0.003741
79678,00507V10,ATVI,12499,2023-06-05,80.840000,0.004224
79678,00507V10,ATVI,12499,2023-06-06,80.880000,0.000495
79678,00507V10,ATVI,12499,2023-06-07,80.500000,-0.004698
79678,00507V10,ATVI,12499,2023-06-08,80.020000,-0.005963
79678,00507V10,ATVI,12499,2023-06-09,80.380000,0.004499
79678,00507V10,ATVI,12499,2023-06-12,79.770000,-0.007589
79678,00507V10,ATVI,12499,2023-06-13,80.700000,0.011659
79678,00507V10,ATVI,12499,2023-06-14,81.230000,0.006568
79678,00507V10,ATVI,12499,2023-06-15,81.450000,0.002708
79678,00507V10,ATVI,12499,2023-06-16,81.970000,0.006384
79678,00507V10,ATVI,12499,2023-06-20,81.890000,-0.000976
79678,00507V10,ATVI,12499,2023-06-21,80.940000,-0.011601
79678,00507V10,ATVI,12499,2023-06-22,82.300000,0.016803
79678,00507V10,ATVI,12499,2023-06-23,81.900000,-0.004860
79678,00507V10,ATVI,12499,2023-06-26,83.400000,0.018315
79678,00507V10,ATVI,12499,2023-06-27,84.130000,0.008753
79678,00507V10,ATVI,12499,2023-06-28,83.600000,-0.006300
79678,00507V10,ATVI,12499,2023-06-29,83.080000,-0.006220
79678,00507V10,ATVI,12499,2023-06-30,84.300000,0.014685
79678,00507V10,ATVI,12499,2023-07-03,83.340000,-0.011388
79678,00507V10,ATVI,12499,2023-07-05,82.870000,-0.005640
79678,00507V10,ATVI,12499,2023-07-06,82.700000,-0.002051
79678,00507V10,ATVI,12499,2023-07-07,82.430000,-0.003265
79678,00507V10,ATVI,12499,2023-07-10,82.700000,0.003276
79678,00507V10,ATVI,12499,2023-07-11,90.990000,0.100242
79678,00507V10,ATVI,12499,2023-07-12,90.000000,-0.010880
79678,00507V10,ATVI,12499,2023-07-13,89.540000,-0.005111
79678,00507V10,ATVI,12499,2023-07-14,90.070000,0.005919
79678,00507V10,ATVI,12499,2023-07-17,93.210000,0.034862
79678,00507V10,ATVI,12499,2023-07-18,92.740000,-0.005042
79678,00507V10,ATVI,12499,2023-07-19,92.200000,-0.005823
79678,00507V10,ATVI,12499,2023-07-20,92.290000,0.000976
79678,00507V10,ATVI,12499,2023-07-21,91.910000,-0.004117
79678,00507V10,ATVI,12499,2023-07-24,92.550000,0.006963
79678,00507V10,ATVI,12499,2023-07-25,92.730000,0.001945
79678,00507V10,ATVI,12499,2023-07-26,92.670000,-0.000647
79678,00507V10,ATVI,12499,2023-07-27,92.140000,-0.005719
79678,00507V10,ATVI,12499,2023-07-28,92.530000,0.004233
79678,00507V10,ATVI,12499,2023-07-31,92.760000,0.002486
79678,00507V10,ATVI,12499,2023-08-01,91.890000,-0.009379
79678,00507V10,ATVI,12499,2023-08-02,91.630000,-0.002829
79678,00507V10,ATVI,12499,2023-08-03,91.680000,0.000546
79678,00507V10,ATVI,12499,2023-08-04,91.580000,-0.001091
79678,00507V10,ATVI,12499,2023-08-07,91.570000,-0.000109
79678,00507V10,ATVI,12499,2023-08-08,91.590000,0.000218
79678,00507V10,ATVI,12499,2023-08-09,91.440000,-0.001638
79678,00507V10,ATVI,12499,2023-08-10,91.420000,-0.000219
79678,00507V10,ATVI,12499,2023-08-11,91.210000,-0.002297
79678,00507V10,ATVI,12499,2023-08-14,90.790000,-0.004605
79678,00507V10,ATVI,12499,2023-08-15,90.910000,0.001322
79678,00507V10,ATVI,12499,2023-08-16,90.850000,-0.000660
79678,00507V10,ATVI,12499,2023-08-17,90.430000,-0.004623
79678,00507V10,ATVI,12499,2023-08-18,90.470000,0.000442
79678,00507V10,ATVI,12499,2023-08-21,90.720000,0.002763
79678,00507V10,ATVI,12499,2023-08-22,91.660000,0.010362
79678,00507V10,ATVI,12499,2023-08-23,91.740000,0.000873
79678,00507V10,ATVI,12499,2023-08-24,91.410000,-0.003597
79678,00507V10,ATVI,12499,2023-08-25,91.660000,0.002735
79678,00507V10,ATVI,12499,2023-08-28,91.770000,0.001200
79678,00507V10,ATVI,12499,2023-08-29,91.980000,0.002288
79678,00507V10,ATVI,12499,2023-08-30,91.980000,0.000000
79678,00507V10,ATVI,12499,2023-08-31,91.990000,0.000109
79678,00507V10,ATVI,12499,2023-09-01,92.040000,0.000544
79678,00507V10,ATVI,12499,2023-09-05,92.030000,-0.000109
79678,00507V10,ATVI,12499,2023-09-06,92.070000,0.000435
79678,00507V10,ATVI,12499,2023-09-07,92.010000,-0.000652
79678,00507V10,ATVI,12499,2023-09-08,92.120000,0.001196
79678,00507V10,ATVI,12499,2023-09-11,92.180000,0.000651
79678,00507V10,ATVI,12499,2023-09-12,92.130000,-0.000542
79678,00507V10,ATVI,12499,2023-09-13,92.270000,0.001520
79678,00507V10,ATVI,12499,2023-09-14,92.220000,-0.000542
79678,00507V10,ATVI,12499,2023-09-15,91.820000,-0.004337
79678,00507V10,ATVI,12499,2023-09-18,91.910000,0.000980
79678,00507V10,ATVI,12499,2023-09-19,92.070000,0.001741
79678,00507V10,ATVI,12499,2023-09-20,92.560000,0.005322
79678,00507V10,ATVI,12499,2023-09-21,92.350000,-0.002269
79678,00507V10,ATVI,12499,2023-09-22,93.920000,0.017001
79678,00507V10,ATVI,12499,2023-09-25,94.050000,0.001384
79678,00507V10,ATVI,12499,2023-09-26,94.000000,-0.000532
79678,00507V10,ATVI,12499,2023-09-27,93.920000,-0.000851
79678,00507V10,ATVI,12499,2023-09-28,93.540000,-0.004046
79678,00507V10,ATVI,12499,2023-09-29,93.630000,0.000962
79678,00507V10,ATVI,12499,2023-10-02,93.940000,0.003311
79678,00507V10,ATVI,12499,2023-10-03,93.890000,-0.000532
79678,00507V10,ATVI,12499,2023-10-04,93.750000,-0.001491
79678,00507V10,ATVI,12499,2023-10-05,93.670000,-0.000853
79678,00507V10,ATVI,12499,2023-10-06,94.240000,0.006085
79678,00507V10,ATVI,12499,2023-10-09,94.340000,0.001061
79678,00507V10,ATVI,12499,2023-10-10,94.340000,0.000000
79678,00507V10,ATVI,12499,2023-10-11,94.470000,0.001378
79678,00507V10,ATVI,12499,2023-10-12,94.420000,-0.000529
